date,weekday,vwap_0830_0834,entry_price,exit_price_1200,above_vwap,hold_price_0840,volume_0836_0930,gross_ret,net_ret
2021-04-13,Tuesday,410.9643246921188,411.26,412.077,1.0,411.54,747840.0,0.0019865778339736018,0.0017865778339736017
2021-04-15,Thursday,413.9973465105806,414.0,414.82,1.0,413.85,301903.0,0.0019806763285024065,0.0017806763285024064
2021-04-16,Friday,416.6137387147119,416.6,416.4,-1.0,416.62,423939.0,0.00048007681229012,0.00028007681229012
2021-04-19,Monday,416.13845903219584,416.16,414.84,1.0,416.19,347613.0,-0.003171856978085419,-0.003371856978085419
2021-04-20,Tuesday,413.35749953479717,413.42,411.46,1.0,413.4,667497.0,-0.004740941415509736,-0.004940941415509736
2021-04-21,Wednesday,411.4125432356858,411.37,414.89,-1.0,411.11,425707.0,-0.00855677370736796,-0.00875677370736796
2021-04-22,Thursday,415.7958616755556,416.08,416.075,1.0,416.12,313083.0,-1.201691982311015e-05,-0.00021201691982311016
2021-04-23,Friday,412.71974263807425,412.53,416.2505,-1.0,412.83,289455.0,-0.009018738031173479,-0.00921873803117348
2021-04-26,Monday,416.7167432733954,416.66,417.6801,-1.0,416.81,327205.0,-0.0024482791724667052,-0.0026482791724667053
2021-04-29,Thursday,420.2616087782232,420.2,417.5499,-1.0,420.25,436218.0,0.006306758686339897,0.006106758686339898
2021-04-30,Friday,417.76295631413774,417.42,417.635,-1.0,417.16,345962.0,-0.0005150687556896294,-0.0007150687556896294
2021-05-03,Monday,419.36351470108644,419.11,418.8119,-1.0,419.1,366047.0,0.0007112691178927655,0.0005112691178927655
2021-05-04,Tuesday,415.8359651841912,416.06,412.122,1.0,415.95,411792.0,-0.009464981012353935,-0.009664981012353935
2021-05-06,Thursday,415.3243936539223,415.6,416.895,1.0,415.53,240721.0,0.0031159769008661797,0.0029159769008661796
2021-05-07,Friday,420.40345635006196,420.14,422.535,-1.0,420.36,1292357.0,-0.005700480792117046,-0.005900480792117046
2021-05-11,Tuesday,412.56347938465655,412.65,414.03,1.0,412.97,1298604.0,0.0033442384587423213,0.003144238458742321
2021-05-12,Wednesday,410.6425347848838,411.11,407.79,1.0,411.41,1375687.0,-0.008075697501885082,-0.008275697501885082
2021-05-13,Thursday,406.35757293531253,406.6,409.665,1.0,406.65,1036370.0,0.007538121003443088,0.007338121003443088
2021-05-14,Friday,412.6283093721764,412.26,415.39,-1.0,412.36,637237.0,-0.007592296123805298,-0.007792296123805297
2021-05-18,Tuesday,416.1851085872045,416.15,414.89,-1.0,415.87,314195.0,0.0030277544154752034,0.0028277544154752033
2021-05-19,Wednesday,407.68665665698575,407.5,408.33,-1.0,407.57,1082295.0,-0.0020368098159508907,-0.002236809815950891
2021-05-20,Thursday,410.5432494319175,410.54,415.56,-1.0,410.74,806406.0,-0.012227797534953844,-0.012427797534953844
2021-05-27,Thursday,418.9300208303367,419.2,420.28,1.0,419.19,418254.0,0.0025763358778625456,0.0023763358778625455
2021-05-28,Friday,420.91429462964874,420.73,420.95,-1.0,420.86,268470.0,-0.0005229006726403806,-0.0007229006726403806
2021-06-03,Thursday,417.39477213431786,417.41,419.425,1.0,417.69,384363.0,0.0048273879399152175,0.004627387939915218
2021-06-04,Friday,420.1591676706746,420.35,421.585,1.0,419.84,718199.0,0.0029380278339476984,0.0027380278339476983
2021-06-07,Monday,422.65217064957795,422.78,421.52,1.0,422.95,318699.0,-0.0029802734282605714,-0.0031802734282605715
2021-06-08,Tuesday,423.15442681027616,423.16,422.025,1.0,423.14,237146.0,-0.0026822005860668297,-0.0028822005860668297
2021-06-09,Wednesday,422.9091390038167,423.05,422.475,1.0,422.96,306544.0,-0.0013591774021982639,-0.001559177402198264
2021-06-10,Thursday,421.13732744576527,421.65,423.46,1.0,421.98,1527915.0,0.004292659788924569,0.004092659788924569
2021-06-11,Friday,424.2302542537542,424.26,423.355,1.0,424.28,236121.0,-0.002133125913354905,-0.0023331259133549053
2021-06-15,Tuesday,425.4116572400249,425.61,423.93,1.0,425.45,238524.0,-0.003947275674913708,-0.004147275674913708
2021-06-17,Thursday,420.5736324105869,420.64,421.28,1.0,420.58,809185.0,0.001521491061239999,0.001321491061239999
2021-06-18,Friday,417.78579815645935,417.83,416.7699,1.0,417.81,1174944.0,-0.002537156259722839,-0.0027371562597228393
2021-06-21,Monday,416.2853956222485,416.38,420.18,1.0,416.32,493754.0,0.009126278879869387,0.008926278879869387
2021-06-22,Tuesday,421.3827793149509,421.33,422.03,-1.0,421.28,276293.0,-0.0016614055490944413,-0.0018614055490944414
2021-06-23,Wednesday,423.48583212033003,423.45,423.3,-1.0,423.48,196955.0,0.00035423308537008147,0.00015423308537008146
2021-06-29,Tuesday,427.4856069802732,427.43,427.995,-1.0,427.49,232294.0,-0.0013218538708092975,-0.0015218538708092976
2021-07-01,Thursday,428.82756423868557,428.88,429.54,1.0,428.89,325501.0,0.0015388919977616933,0.0013388919977616932
2021-07-02,Friday,431.458972163097,431.63,432.45,1.0,431.51,371396.0,0.001899775270486348,0.0016997752704863479
2021-07-07,Wednesday,433.36227641030877,433.31,433.785,-1.0,433.33,313894.0,-0.0010962128730009901,-0.0012962128730009902
2021-07-08,Thursday,428.70268495907123,428.35,430.93,-1.0,428.59,949181.0,-0.006023111941169557,-0.006223111941169556
2021-07-09,Friday,432.88725127461856,432.85,434.72,-1.0,432.78,555653.0,-0.0043202033036848775,-0.004520203303684877
2021-07-12,Monday,434.95662947658406,435.0,436.59,1.0,435.0,270695.0,0.003655172413792984,0.003455172413792984
2021-07-13,Tuesday,436.0758548073661,436.26,437.725,1.0,436.18,939512.0,0.0033580892128548534,0.0031580892128548533
2021-07-14,Wednesday,436.65216581183734,436.81,434.99,1.0,437.04,564653.0,-0.004166571278130027,-0.0043665712781300265
2021-07-15,Thursday,434.84729353920363,434.91,434.7369,1.0,434.92,286234.0,-0.00039801338207912096,-0.0005980133820791209
2021-07-19,Monday,426.4026822796137,426.55,424.925,1.0,426.13,1551962.0,-0.003809635447192594,-0.004009635447192594
2021-07-20,Tuesday,426.4750347398672,426.3,431.11,-1.0,426.37,762705.0,-0.011283133943232437,-0.011483133943232438
2021-07-21,Wednesday,432.0546420461473,432.14,434.001,1.0,432.02,366470.0,0.00430647475355217,0.00410647475355217
2021-07-22,Thursday,434.81896711469875,434.84,434.505,1.0,434.37,503219.0,-0.0007703983074234255,-0.0009703983074234255
2021-07-23,Friday,437.59445036005593,437.53,438.73,-1.0,437.49,292713.0,-0.002742669074120796,-0.002942669074120796
2021-07-27,Tuesday,439.95602674451055,440.1,437.61,1.0,440.08,315956.0,-0.0056578050443081285,-0.005857805044308128
2021-07-29,Thursday,439.6460501829286,439.65,441.21,1.0,439.63,229158.0,0.0035482770385533158,0.0033482770385533157
2021-07-30,Friday,437.80084672100753,437.97,438.4,1.0,438.01,336853.0,0.0009818024065573194,0.0007818024065573194
2021-08-03,Tuesday,438.372698097086,438.38,439.7481,1.0,438.38,281246.0,0.0031208084310416773,0.002920808431041677
2021-08-04,Wednesday,439.9076696060288,439.92,439.4199,1.0,439.9,507880.0,-0.0011367975995636437,-0.0013367975995636438
2021-08-06,Friday,442.2531289765228,441.81,442.55,-1.0,442.09,766158.0,-0.0016749281365293633,-0.0018749281365293634
2021-08-11,Wednesday,443.0042658885316,443.11,442.78,1.0,443.13,787449.0,-0.0007447360700504335,-0.0009447360700504335
2021-08-12,Thursday,443.692419188001,443.76,443.8858,1.0,443.69,271948.0,0.0002834865693168709,8.348656931687087e-05
2021-08-16,Monday,444.2765018783344,444.2,444.18,-1.0,444.29,283943.0,4.502476362000518e-05,-0.00015497523637999483
2021-08-17,Tuesday,444.57952110397616,444.61,443.0599,1.0,444.99,656962.0,-0.003486426306200885,-0.003686426306200885
2021-08-19,Thursday,435.80669469048036,435.65,440.725,-1.0,435.96,946347.0,-0.01164925972684494,-0.011849259726844941
2021-08-20,Friday,438.4428973971718,438.59,442.43,1.0,438.95,772431.0,0.008755329578877813,0.008555329578877812
2021-08-24,Tuesday,447.5995153786508,447.51,448.025,-1.0,447.4,477553.0,-0.0011508122723513647,-0.0013508122723513648
2021-08-27,Friday,447.43065249514893,447.51,449.88,1.0,447.58,265725.0,0.005295971039753322,0.0050959710397533225
2021-08-31,Tuesday,451.44096734442394,451.37,452.33,-1.0,451.53,242323.0,-0.002126858231605855,-0.002326858231605855
2021-09-01,Wednesday,453.3931382757184,453.33,452.37,-1.0,453.23,430760.0,0.00211766262987223,0.00191766262987223
2021-09-09,Thursday,450.3384220406817,450.36,451.22,1.0,450.3,422044.0,0.0019095834443556559,0.0017095834443556558
2021-09-10,Friday,450.7542391712961,450.84,447.915,1.0,450.81,351363.0,-0.0064878892733563065,-0.006687889273356306
2021-09-13,Monday,448.1164499519693,448.07,445.4,-1.0,447.96,926315.0,0.0059588903519539604,0.005758890351953961
2021-09-14,Tuesday,447.7076790744282,448.22,446.02,1.0,448.17,697893.0,-0.004908303957877891,-0.0051083039578778905
2021-09-15,Wednesday,444.2696841833536,444.37,445.379,1.0,444.46,387180.0,0.002270630330580392,0.002070630330580392
2021-09-16,Thursday,447.23919767631173,447.43,445.3,1.0,447.3404,524587.0,-0.004760521198846734,-0.004960521198846734
2021-09-17,Friday,445.51869035130665,445.56,442.25,1.0,445.56,628655.0,-0.007428853577520433,-0.007628853577520433
2021-09-20,Monday,433.6083104882844,433.57,432.8868,-1.0,433.79,1448100.0,0.0015757547800816507,0.0013757547800816506
2021-09-21,Tuesday,437.1553607262738,437.06,435.865,-1.0,437.19,1401509.0,0.0027341783736786196,0.0025341783736786195
2021-09-22,Wednesday,436.2436510427751,436.26,438.94,1.0,436.2,511761.0,0.006143125659010762,0.005943125659010762
2021-09-23,Thursday,440.56107103433294,440.65,443.7301,1.0,440.59,857514.0,0.0069899012821967865,0.006789901282196787
2021-09-24,Friday,440.9367402808711,440.7,443.21,-1.0,440.85,651149.0,-0.00569548445654644,-0.00589548445654644
2021-09-27,Monday,442.4975325015985,442.27,442.74,-1.0,442.81,563047.0,-0.0010626992561106885,-0.0012626992561106886
2021-09-28,Tuesday,439.23054122386014,438.99,434.57,-1.0,438.95,850261.0,0.010068566482152264,0.009868566482152263
2021-09-29,Wednesday,435.6131216489102,435.41,435.6909,-1.0,435.11,768777.0,-0.0006451390643300581,-0.0008451390643300581
2021-09-30,Thursday,436.2270796861398,436.05,432.2699,-1.0,435.91,718746.0,0.008668959981653512,0.008468959981653512
2021-10-01,Friday,431.07007440293233,430.57,431.44,-1.0,430.2,1201793.0,-0.0020205773741783783,-0.0022205773741783784
2021-10-04,Monday,432.53640467115633,432.61,428.4,1.0,432.79,528671.0,-0.00973162894986257,-0.00993162894986257
2021-10-05,Tuesday,430.3853428024526,430.38,434.535,-1.0,430.59,437784.0,-0.00965425902690642,-0.00985425902690642
2021-10-06,Wednesday,429.3849396883428,429.4,431.075,1.0,429.24,814426.0,0.0039007918025151245,0.0037007918025151244
2021-10-07,Thursday,438.7945022905409,438.92,441.375,1.0,439.0,720570.0,0.00559327440080204,0.00539327440080204
2021-10-08,Friday,438.5540015968408,438.71,438.345,1.0,440.05,1783716.0,-0.0008319846823641175,-0.0010319846823641176
2021-10-11,Monday,436.424151226719,436.68,439.6,1.0,436.89,442132.0,0.0066868187230924025,0.006486818723092403
2021-10-12,Tuesday,435.89921518447426,435.67,435.33,-1.0,435.58,437124.0,0.0007804071889274677,0.0005804071889274678
2021-10-13,Wednesday,434.3538576277832,433.81,433.62,-1.0,433.68,1197850.0,0.0004379797607246827,0.0002379797607246827
2021-10-14,Thursday,439.1696317391392,439.03,441.75,-1.0,439.11,434333.0,-0.006195476391135157,-0.006395476391135157
2021-10-15,Friday,443.96603013347647,444.2,444.8,1.0,444.57,906183.0,0.0013507429085997114,0.0011507429085997113
2021-10-18,Monday,444.0995487316743,444.14,446.7941,1.0,444.2,583227.0,0.005975818435628444,0.005775818435628444
2021-10-19,Tuesday,449.2211143372168,449.08,450.205,-1.0,449.1,313255.0,-0.002505121581900749,-0.002705121581900749
2021-10-21,Thursday,451.29186249093254,451.43,451.95,1.0,451.54,333044.0,0.0011518950889395363,0.0009518950889395363
2021-10-29,Friday,456.4057829698281,456.45,458.06,1.0,456.4,495498.0,0.0035272209442436253,0.0033272209442436252
2021-11-01,Monday,460.7649822148047,460.67,459.4701,-1.0,460.64,428353.0,0.0026046844812990244,0.0024046844812990243
2021-11-05,Friday,468.29522466365387,468.94,469.32,1.0,468.58,667249.0,0.0008103382095789868,0.0006103382095789869
2021-11-10,Wednesday,465.7318258944685,465.54,466.8199,-1.0,465.41,497591.0,-0.002749280405550447,-0.0029492804055504473
2021-11-11,Thursday,465.2571098427636,465.28,464.681,1.0,465.33,238395.0,-0.0012873968363136257,-0.0014873968363136258
2021-11-15,Monday,469.1467516397186,469.18,466.8993,1.0,469.13,242181.0,-0.004861034144677978,-0.005061034144677978
2021-11-16,Tuesday,467.5034791607419,467.76,469.69,1.0,467.92,268768.0,0.004126047545750078,0.003926047545750078
2021-11-19,Friday,468.4335441263907,468.52,469.97,1.0,468.57,620888.0,0.003094851873986171,0.0028948518739861707
2021-11-23,Tuesday,467.4407784816391,467.45,466.21,1.0,467.53,343968.0,-0.0026526901272863057,-0.002852690127286306
2021-11-24,Wednesday,467.2158225040933,467.28,468.05,1.0,466.4,748770.0,0.001647834274953075,0.001447834274953075
2021-11-26,Friday,461.5139335877631,461.53,458.93,1.0,461.66,1024298.0,-0.005633436613004528,-0.005833436613004527
2021-11-29,Monday,463.00982151170115,462.98,464.48,-1.0,463.09,1015708.0,-0.003239880772387682,-0.0034398807723876822
2021-11-30,Tuesday,460.32788061128883,460.19,457.29,-1.0,460.54,1091259.0,0.006301744931441311,0.006101744931441311
2021-12-01,Wednesday,461.78759046830095,461.97,462.67,1.0,462.03,481292.0,0.0015152499080026693,0.0013152499080026693
2021-12-02,Thursday,452.30304337452554,452.2,456.6901,-1.0,451.68,1400098.0,-0.009929455992923497,-0.010129455992923498
2021-12-03,Friday,458.84000224897744,458.97,450.5165,1.0,459.06,1205443.0,-0.01841841514695952,-0.01861841514695952
2021-12-06,Monday,454.77318082596736,454.79,457.37,1.0,455.3,666216.0,0.005672947954000751,0.005472947954000751
2021-12-07,Tuesday,464.7212443072062,464.9,468.12,1.0,464.89,677575.0,0.006926220692622165,0.006726220692622165
2021-12-08,Wednesday,468.9805950122521,469.03,468.1282,1.0,468.8,428061.0,-0.0019226915122699806,-0.0021226915122699807
2021-12-09,Thursday,467.6299129020941,467.6,467.96,-1.0,467.83,456606.0,-0.0007698887938407672,-0.0009698887938407672
2021-12-10,Friday,468.9914772976157,469.77,468.71,1.0,469.92,1153306.0,-0.0022564233561104263,-0.0024564233561104264
2021-12-14,Tuesday,464.68856667091825,464.35,461.02,-1.0,464.22,1233440.0,0.007171314741035939,0.006971314741035939
2021-12-16,Thursday,473.64613871785235,473.5,469.43,-1.0,473.28,1077830.0,0.008595564941921818,0.008395564941921818
2021-12-17,Friday,462.152077501227,462.29,461.38,1.0,462.04,792282.0,-0.0019684613554262764,-0.0021684613554262765
2021-12-20,Monday,454.0037316483516,454.11,452.87,1.0,454.16,953404.0,-0.0027306159300609645,-0.0029306159300609646
2021-12-21,Tuesday,458.9011822768987,458.95,459.785,1.0,458.81,494970.0,0.0018193703017759244,0.0016193703017759243
2021-12-23,Thursday,468.8484766624912,469.0,471.3,1.0,468.74,360869.0,0.004904051172707868,0.004704051172707869
2022-01-05,Wednesday,477.31133161388567,477.3,476.56,-1.0,477.19,335475.0,0.0015503875968992942,0.001350387596899294
2022-01-06,Thursday,468.50603386390077,468.35,469.22,-1.0,468.46,557597.0,-0.0018575851393189957,-0.002057585139318996
2022-01-07,Friday,468.21885316869316,467.46,467.6574,-1.0,466.43,1244751.0,-0.0004222821203954119,-0.0006222821203954119
2022-01-10,Monday,463.16040068109317,463.01,459.48,-1.0,463.5,569068.0,0.007624025399019407,0.007424025399019408
2022-01-11,Tuesday,466.576590877031,466.47,467.55,-1.0,466.0,557240.0,-0.0023152614316033215,-0.0025152614316033216
2022-01-12,Wednesday,471.0549115426038,471.69,470.97,1.0,471.97,1004101.0,-0.0015264262545314766,-0.0017264262545314767
2022-01-13,Thursday,471.79611064260934,472.14,470.91,1.0,471.74,323886.0,-0.0026051594865929006,-0.0028051594865929007
2022-01-14,Friday,461.43170614646226,461.12,462.94,-1.0,460.97,1593900.0,-0.003946911866759217,-0.004146911866759217
2022-01-18,Tuesday,460.41705622674874,460.6,458.07,1.0,460.18,481175.0,-0.005492835432045262,-0.005692835432045262
2022-01-19,Wednesday,458.4085328197479,458.22,456.72,-1.0,458.37,550774.0,0.0032735367290821493,0.0030735367290821492
2022-01-20,Thursday,454.06269013986844,454.11,457.5,1.0,453.8,713963.0,0.007465151615247301,0.007265151615247301
2022-01-21,Friday,444.47310736112223,444.31,444.5,-1.0,444.94,1169441.0,-0.0004276293578806545,-0.0006276293578806545
2022-01-24,Monday,433.832956636467,433.4,425.82,-1.0,433.43,2277134.0,0.017489616982002687,0.017289616982002688
2022-01-25,Tuesday,432.2028028805287,432.78,429.81,1.0,432.76,1346244.0,-0.00686260917787318,-0.00706260917787318
2022-01-26,Wednesday,441.2345907952108,441.0,440.6999,-1.0,440.79,1003036.0,0.0006804988662131306,0.0004804988662131306
2022-01-27,Thursday,435.6595318592467,435.38,438.9,-1.0,435.3,2038048.0,-0.008084891359272373,-0.008284891359272373
2022-01-28,Friday,429.86636232185333,430.04,436.92,1.0,430.96,1460699.0,0.015998511766347256,0.015798511766347258
2022-01-31,Monday,440.7942641255799,441.13,446.71,1.0,441.01,634360.0,0.012649332396345692,0.012449332396345691
2022-02-01,Tuesday,450.001225753735,449.6804,450.68,-1.0,449.95,418970.0,-0.0022229120949011083,-0.0024229120949011084
2022-02-02,Wednesday,456.4219493030657,456.49,454.76,1.0,456.44,659266.0,-0.0037897872899734786,-0.003989787289973478
2022-02-03,Thursday,452.6667135894078,452.61,450.21,-1.0,452.3,1074567.0,0.005302578378736711,0.005102578378736711
2022-02-04,Friday,445.474753618548,444.53,446.84,-1.0,445.48,1734868.0,-0.005196499673812749,-0.005396499673812749
2022-02-10,Thursday,454.4921778454902,453.18,456.21,-1.0,454.39,2402675.0,-0.006686084999337982,-0.006886084999337982
2022-02-11,Friday,449.21062496337197,449.44,447.92,1.0,449.49,865937.0,-0.0033819864720541215,-0.0035819864720541216
2022-02-14,Monday,440.5876179905982,440.15,440.17,-1.0,440.4,946322.0,-4.5439054867646433e-05,-0.0002454390548676464
2022-02-15,Tuesday,444.52031736519075,444.55,445.6,1.0,444.3,755383.0,0.0023619390394782336,0.0021619390394782335
2022-02-16,Wednesday,445.4242848347014,445.88,443.62,1.0,445.72,754402.0,-0.005068628330492486,-0.005268628330492486
2022-02-17,Thursday,444.6700057551538,444.5,441.2,-1.0,444.35,1551959.0,0.0074240719910011466,0.007224071991001147
2022-02-18,Friday,436.2468635220656,436.66,433.21,1.0,437.02,1167664.0,-0.007900883982961626,-0.008100883982961627
2022-02-22,Tuesday,432.9763000628931,433.09,431.2404,1.0,433.48,1281841.0,-0.0042707058579046775,-0.004470705857904677
2022-02-23,Wednesday,432.44346636907744,432.25,428.81,-1.0,432.42,498180.0,0.007958357432041652,0.007758357432041652
2022-02-24,Thursday,410.5944683723756,411.11,418.69,1.0,410.9,2718034.0,0.01843788766996668,0.01823788766996668
2022-02-25,Friday,430.5824684362394,431.22,436.72,1.0,431.32,1384071.0,0.012754510458698576,0.012554510458698575
2022-02-28,Monday,431.92159875039135,431.1,437.3414,-1.0,430.99,1524681.0,-0.014477847367200258,-0.014677847367200259
2022-03-01,Tuesday,435.12600439860586,435.1,429.76,-1.0,434.99,910300.0,0.012273040680303438,0.012073040680303437
2022-03-02,Wednesday,431.62390053417397,430.99,437.1,-1.0,430.92,698620.0,-0.014176663031624903,-0.014376663031624904
2022-03-03,Thursday,438.8883697490332,438.87,436.3,-1.0,439.0,1934767.0,0.005855948230683361,0.005655948230683361
2022-03-04,Friday,433.1216477358945,433.22,429.22,1.0,432.6,1099603.0,-0.009233184063524358,-0.009433184063524358
